file_name,class,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,rms,spectral_contrast_1,spectral_contrast_2,spectral_contrast_3,spectral_contrast_4,spectral_contrast_5,spectral_contrast_6,spectral_contrast_7,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,chroma_12
rock.00033.wav,rock,-119.03785,128.89801,-17.83216,29.174347,2.7172754,7.998563,-7.062791,3.8721447,-1.5170447,-3.986491,-7.0405617,-2.8676345,-4.180409,0.12787735,20.768868645637884,14.737940229389368,19.54788389644715,19.27525815577367,20.963902421793886,17.710166512519617,16.950862943135462,0.37238067,0.60635805,0.3457368,0.23520936,0.24967477,0.19767477,0.2347733,0.21480708,0.3956595,0.39985603,0.2615549,0.36798638
rock.00034.wav,rock,-28.048374,65.66149,-7.321227,33.75632,11.126422,14.604361,2.0925803,10.009483,-0.2251159,10.134864,-2.8547633,3.096317,-1.6673214,0.19099241,20.661022299345856,16.488210052517232,20.158862232387786,19.294507376498263,19.022562728687756,17.746971752156448,17.621649471214674,0.5127032,0.35148722,0.3123663,0.30511534,0.4525371,0.5657833,0.4704541,0.44824827,0.43909195,0.50127965,0.33134028,0.36539355
rock.00035.wav,rock,-124.00335,109.49398,5.8743453,32.895947,10.985755,11.695206,12.678273,12.968339,1.6449655,4.500419,9.672361,3.0521114,3.5316381,0.12408983,20.032329389849814,14.55648008115168,16.603209263184212,17.598644198834695,16.739083049369377,16.437604509570665,15.163109064632192,0.4696994,0.43289223,0.45463926,0.4238629,0.51149154,0.39801398,0.35238808,0.28528905,0.40634298,0.5118179,0.55147564,0.6894304
rock.00036.wav,rock,-0.42657727,72.35004,-13.061866,23.915255,10.229574,10.317129,-5.016699,14.344586,-0.6939212,9.888121,0.72519857,5.222892,-4.096552,0.21626079,19.657459865145555,14.915712990351725,18.12114833883048,17.755645877769414,18.241229144100764,16.902201913128703,19.099672600274715,0.4401592,0.36979178,0.47821555,0.3750157,0.46832368,0.5294457,0.38933134,0.46335515,0.44064587,0.5037747,0.31913772,0.35800913
rock.00037.wav,rock,-71.13559,79.458374,-20.803537,30.648138,5.5313945,3.7041204,4.7037277,7.2695193,-5.486207,2.5047472,0.8459367,-0.57976186,-1.8930234,0.11334493,22.965202320081083,14.83210020003317,17.44455406664952,17.30182689607008,17.66557816924072,18.94109084648591,16.453002909023752,0.5384382,0.3778743,0.41939905,0.3985448,0.5361358,0.50257885,0.47134992,0.5822034,0.39832312,0.36281922,0.39449945,0.43911263
rock.00038.wav,rock,-15.92807,67.15309,-20.1219,15.576831,4.8012633,10.825858,5.9594,11.79642,-0.39681533,5.6550355,0.113723874,1.0979241,-1.741559,0.21929601,18.54809807470556,13.923787613151466,17.103912496287933,18.24997330736677,18.264552227256935,17.60028650102727,17.81676390803163,0.4175938,0.45080948,0.3405453,0.31278887,0.2964822,0.38110325,0.49708664,0.3984023,0.467001,0.42836788,0.4701425,0.47741237
rock.00039.wav,rock,-50.849358,86.40166,-14.42425,12.829985,21.69184,4.235366,1.7406834,3.7037308,4.683396,-1.8644677,-1.195588,-0.01773489,-4.127094,0.14428338,29.477748184157555,14.769893513113962,15.50496707194863,18.924014617686446,19.902334357395087,17.225596424598137,15.067053378683875,0.39405942,0.35009375,0.4552851,0.36473164,0.56477565,0.3506414,0.43285882,0.3443573,0.41691628,0.6941071,0.4458867,0.49792406
rock.00040.wav,rock,-65.91231,61.28031,-1.9368678,35.309376,9.313,7.5558777,3.4096608,2.977946,4.6069074,2.9099398,1.7725732,-0.39182526,-5.758149,0.1428521,31.999727975218033,14.180876773372471,16.271159603108067,17.857972115708527,18.311622766683644,18.140392491368367,15.056837194566532,0.39011887,0.44692975,0.51260805,0.5137912,0.45839867,0.3703415,0.35942167,0.41968888,0.40743572,0.3855089,0.34318945,0.38615236
rock.00041.wav,rock,-35.39996,73.69067,-20.220226,17.177567,14.948895,10.214969,7.60081,1.5895824,4.1754875,0.74550146,-0.3865784,-1.3119746,-2.0403228,0.16064425,29.099937068320102,14.502496946981703,17.54033514531473,18.514586035162456,19.162583249399013,17.943853192911266,15.057077270285852,0.5822487,0.3453361,0.30179983,0.30936646,0.3507875,0.36582485,0.3805968,0.5289562,0.3096432,0.39788926,0.42185488,0.5319318
rock.00042.wav,rock,-74.18399,76.735054,-3.8043847,28.03363,8.136066,6.0160174,4.299718,0.5060534,2.845614,-0.9449358,-2.35504,-0.28597194,-1.4562421,0.118909925,22.751944175827354,14.792549359178603,17.03224476773973,16.380450975468758,17.512086526364737,16.895120375703605,14.840229826165748,0.463482,0.38730383,0.42894262,0.401247,0.49573258,0.4135181,0.401565,0.44367263,0.44299477,0.54682904,0.42913535,0.48059747
rock.00043.wav,rock,-62.13462,75.873795,-26.72933,18.281229,2.45904,5.8335547,11.579477,0.010207033,8.693244,5.5156765,-0.24614877,2.398875,-1.7415359,0.13980499,23.827489499359643,13.46272413518837,16.722558444117727,17.49721290402593,17.794932289521682,18.4740284607751,14.666338552598983,0.4713276,0.509698,0.47792223,0.41430932,0.41282022,0.3102173,0.35106826,0.48229116,0.41952777,0.5122473,0.3372852,0.34401563
rock.00044.wav,rock,-118.39433,130.25537,-3.0893326,15.728805,3.9465375,10.665425,6.837985,3.3979797,0.76980966,-2.5344229,-3.1066287,-2.866894,-1.6236913,0.14430736,26.87669549250556,15.951323020761672,20.82172327711272,21.880068537786364,21.819321131025323,18.857369182127695,15.544788041274755,0.5330537,0.2443234,0.20937018,0.19084235,0.3536507,0.3480185,0.3012875,0.5034004,0.30162102,0.3486655,0.14789908,0.2555584
rock.00045.wav,rock,-172.66568,142.76349,-55.773094,79.31552,-1.8741938,4.793415,0.24512391,-11.501139,-0.26719546,-9.363406,-7.680029,-11.2667055,-5.683593,0.09696267,28.11904477491827,16.94221598611098,19.13791141183347,19.047989089350427,19.060447147854838,24.44138674963159,17.048303997494628,0.26588753,0.25002778,0.16532776,0.2474884,0.62107027,0.4047804,0.26510373,0.28831297,0.32291266,0.71400535,0.45731574,0.3332027
rock.00046.wav,rock,-83.05496,91.50623,-13.687614,16.13486,10.328308,5.5332947,-9.451849,-6.618414,-3.033612,4.9335394,2.640077,1.0502369,-3.6719635,0.12061557,26.96401526349576,14.268452581314452,18.521995095373413,20.146553173305094,20.118412317677468,17.248247337058146,15.321971872268536,0.26350334,0.35824993,0.31713492,0.2609678,0.5889692,0.28576586,0.29674008,0.44162458,0.42662913,0.5375635,0.30486047,0.25486428
rock.00047.wav,rock,-58.31212,62.513268,-12.654887,31.943604,8.115569,2.260641,3.9070797,1.453355,-2.7132814,1.1064515,-0.459575,-2.3795285,1.2424839,0.13890117,25.338586241660302,12.664609397086378,16.450379225619947,16.944781862330956,16.923460343646717,18.13932603677025,15.700989469006506,0.41259426,0.48037708,0.47225,0.3632472,0.40131876,0.410243,0.5290244,0.59303683,0.50509775,0.5161076,0.45853132,0.39515027
rock.00048.wav,rock,-93.35886,137.46744,-45.09206,37.811535,-9.419834,12.59467,-7.4806423,5.539186,-3.7403598,-2.0107427,-2.4594233,-9.579354,-3.1679165,0.14554073,27.288678686247184,16.127717413340548,17.291763963705883,18.577016885241587,18.37001881631317,18.984824091343025,20.37088818134686,0.33193147,0.23340283,0.21237919,0.18639071,0.3366664,0.16993491,0.22095826,0.264777,0.38754576,0.67878306,0.4176955,0.4194807
rock.00049.wav,rock,-142.40489,116.13788,2.2472296,31.061201,6.1861997,0.12031545,0.31996897,7.791392,3.2471306,-3.0152287,1.709286,0.7361196,0.14306967,0.10098885,17.118313091264106,15.576161148591083,18.924185992611907,20.633375347365416,18.470168042689203,17.868239407972748,16.091245736534045,0.3045907,0.53199315,0.22218227,0.25867414,0.52040666,0.43363005,0.68064284,0.37873337,0.36923653,0.3515105,0.2810843,0.42419934
rock.00050.wav,rock,-144.9571,118.46496,20.525068,28.564392,2.353556,10.06956,11.917601,4.8517795,-0.084927425,3.2985027,3.4143987,3.6505976,5.3643227,0.14119698,16.09256518140071,16.138606572892588,19.138550975195166,19.178083896513414,17.67442718231437,16.875998217642074,15.68576929683062,0.41739258,0.721885,0.3759685,0.33950135,0.33390796,0.4179572,0.3492485,0.3383405,0.45505777,0.33754012,0.3452234,0.30222708
rock.00051.wav,rock,-66.28536,66.77525,25.18438,26.29693,5.29162,10.455606,2.4704697,0.75241023,-0.37136132,1.7261295,3.2138,5.0352135,-1.9417019,0.16167404,18.032351888566094,15.17432597808706,19.69113580780116,18.13862945158268,15.930726359144575,16.154947436250726,15.262031018938284,0.28036755,0.42748815,0.33732727,0.53202194,0.32950878,0.3086875,0.32576373,0.39720878,0.6415766,0.37229064,0.25775474,0.21378626
rock.00052.wav,rock,-181.23041,103.43169,9.386158,19.07884,13.772365,-0.52121776,4.3893824,-7.6141825,-8.117306,-0.13711455,-5.1818705,-6.306278,-5.451936,0.11331169,18.89482916494381,17.15208393630758,20.426158025029807,18.573135212818535,18.24827916165111,18.555718473202546,15.472713007919241,0.2185258,0.19299228,0.28333858,0.412521,0.22860515,0.25831303,0.37163186,0.4307331,0.5832902,0.40132242,0.34141007,0.3645351
rock.00053.wav,rock,4.0827875,52.608704,-11.054908,19.704363,11.284098,7.05907,5.062799,4.561673,0.025624098,5.1544223,3.4035952,1.1689492,0.5820398,0.19013606,17.503259368219275,15.080585911659265,17.382038320662257,16.715665473112065,17.42654956003306,17.0795886875456,15.327248958352758,0.78657144,0.42116216,0.33257914,0.28615475,0.37969658,0.41583565,0.34597576,0.45650738,0.29675978,0.3599037,0.3930234,0.43597832
rock.00054.wav,rock,-156.28606,75.62815,-16.517864,16.340904,5.801708,6.009819,-4.145812,-3.7635734,-6.1687293,-8.928001,-4.101073,-2.207017,-4.6508574,0.06544933,21.963634395465746,18.059518644881944,20.542710511445797,21.615302372200595,21.30695148889682,19.795834903928345,17.13316543577602,0.48834485,0.26970047,0.3216859,0.34890434,0.26859832,0.26158777,0.2612765,0.6254199,0.2604828,0.27382216,0.42430565,0.35534447
rock.00055.wav,rock,-91.9124,129.96863,1.8372808,11.621115,3.2257633,-1.9720752,-2.2193565,-0.85540605,-4.3434763,-3.5430148,-1.5521153,-0.5419179,0.4020132,0.14712149,16.761955286153782,13.320559900332967,16.03322193979959,17.751080765405003,18.12437995271818,17.29534999175787,17.4502043942067,0.6363572,0.43541566,0.32843354,0.31298018,0.5390245,0.4928138,0.34593767,0.5242676,0.38650158,0.490796,0.31696156,0.37026742
rock.00056.wav,rock,-7.868896,59.537727,3.64771,28.984354,4.1384044,10.26854,2.558714,7.6040683,-1.3998239,2.9641614,4.0499907,-0.75281394,1.0675514,0.17567988,16.568045663103558,13.362829366453377,16.355212767196104,15.750651124807538,16.13976941606126,15.759580229952606,16.149289712457882,0.40795413,0.37998226,0.42786172,0.51684886,0.7735395,0.5060469,0.47922167,0.4378574,0.4536258,0.48594657,0.45204765,0.5397733
rock.00057.wav,rock,-58.583797,64.91177,15.929983,5.4289026,7.5244966,9.883128,1.5946642,5.3538227,-1.2404982,-2.0384183,2.4422328,-0.71972054,-0.30926555,0.12258277,16.527518050724044,14.722793557642778,18.638489267603198,19.055902627653396,17.756336887509345,16.181945158478435,16.293241669512994,0.39990687,0.27280417,0.42507195,0.32988557,0.43723482,0.4436694,0.42453274,0.41537094,0.3071563,0.47010642,0.30817568,0.4472728
rock.00058.wav,rock,-142.00829,96.975395,23.25415,10.455744,6.293647,4.9634185,1.0708206,1.1035849,-4.8490777,0.8722023,-3.44915,-2.0109098,-5.9014354,0.087437816,18.816646414353784,16.068882987956574,21.696688649043992,22.42465247441034,20.802560579102693,18.94269093564122,16.42734673322527,0.3877033,0.22636928,0.35199013,0.27875975,0.20758025,0.27832454,0.33094916,0.55751866,0.25257227,0.19530578,0.26759103,0.27766004
rock.00059.wav,rock,-219.1163,94.37081,42.78751,16.115028,9.503607,12.890873,7.7313557,2.3898096,-1.0204225,-1.953544,-1.9855666,3.1467826,-0.88252664,0.05117929,18.625389880292634,17.778424381837883,22.253587931566244,22.08975391247145,18.855132374219966,17.035131766678173,15.930739464649752,0.31037167,0.30877247,0.51899594,0.31566298,0.3841728,0.24157004,0.3153509,0.36368734,0.2702237,0.3228785,0.26657188,0.45587346
rock.00060.wav,rock,-82.69719,83.51688,-0.5975727,10.497101,10.424636,7.0697875,5.0785694,0.078934744,-0.20585671,-0.9349145,-0.09674306,-1.7009901,-1.0193595,0.1032749,15.963104374694087,13.797839306708102,18.615519644805513,19.06800618044791,19.5265728527262,17.0904271470608,15.38975421960795,0.40786406,0.29440296,0.42829025,0.37553668,0.59875107,0.38367653,0.32673693,0.44008496,0.3573908,0.54656285,0.3131974,0.39383668
